"REGISTRO_COMPLEXO";"CEP_COMPLEXO";"lat";"long";"certo";"DATA_ABERTURA";"DATA_FINAL"
13461;"Brasil, 20031-130";-22,91049785;-43,17658655;1;1959-01-01;2024-12-10
11796;"Brasil, 01310-100";-23,5649832421053;-46,6517928403509;1;2000-02-10;2006-05-26
26312;"Brasil, 35660-041";-30,8086191;-53,8911760973391;1;2014-03-19;2019-01-14
12714;"Brasil, 22420-000";-22,9869317666667;-43,1967256666667;1;2007-11-01;2012-10-18
6115;"Brasil, 22230-000";-22,9362401607143;-43,17635425;1;1998-09-07;2008-08-31
5122;"Brasil, 20031-050";-22,90930548;-43,17659996;1;2009-09-01;2014-06-04
12895;"Brasil, 80620-010";-25,4543699;-49,2887512;1;2003-05-28;2009-08-23
28630;"Brasil, 40280-901";-12,9899556;-38,4739788;1;NA;NA
6729;"Brasil, 22050-000";-21,053976;-49,6834459;1;1977-03-03;2024-12-10
6681;"Brasil, 07801-040";-10,0164548;-67,7981651;1;2004-09-29;2007-09-20
6631;"Brasil, 58037-000";-7,0969847;-34,8392156;1;2001-08-03;2010-12-01
6610;"Brasil, 27915-012";-30,80904005;-53,9019235313238;1;2002-07-24;2008-12-01
6056;"Brasil, 28020-740";-21,7637874428571;-41,3304369214286;1;2002-09-09;2007-02-26
6605;"Brasil, 27600-000";-22,2420712285714;-43,6994245285714;1;1999-01-04;2008-12-31
2458;"Brasil, 01040-000";-23,5412770222222;-46,6385579111111;1;1978-12-22;2012-10-31
6675;"Brasil, 57050-900";-9,65031945;-35,7325704;1;2004-06-02;2007-01-31
44337;"Brasil, 83301-010";-25,44499426;-49,06349932;1;2019-10-02;2020-01-30
35690;"Brasil, -";-10,3333333;-53,2;1;NA;NA
5626;"Brasil, 70200-004";-30,80640115;-53,9022601710399;1;2002-12-06;2008-11-10
5627;"Brasil, 70200-004";-30,80640115;-53,9022601710399;1;2002-12-06;2009-03-09
5629;"Brasil, 73050-140";-15,8482558;-48,039808;1;2005-11-07;2008-11-10
6651;"Brasil, 70200-004";-30,80640115;-53,9022601710399;1;2002-12-06;2010-05-03
14745;"Brasil, 18150-000";-23,67640358;-47,213023415;1;2008-06-13;2011-02-18
6702;"Brasil, 34800-000";-15,61050205;-56,1544917542865;1;1980-06-24;2016-03-10
6728;"Brasil, 22260-000";-22,9495571375;-43,189380525;1;1966-04-06;2024-12-10
12935;"Brasil, 20010-060";-22,5360731;-44,7687413;1;1988-06-20;2008-05-01
6747;"Brasil, 89010-001";-26,921727;-49,059925775;1;1995-12-22;2024-12-10
12838;"Brasil, 80230-040";-30,808998;-53,8904086979855;1;1985-08-14;2018-08-08
19981;"Brasil, 86200-000";-23,2710117549533;-51,0523280147664;1;1987-11-27;2015-09-05
15382;"Brasil, 15385-000";-20,4263027367347;-51,3400007922449;1;1988-10-22;2014-09-03
6746;"Brasil, 89204-110";-26,29239992;-48,84388262;1;1983-02-23;2024-12-10
12147;"Brasil, 66017-000";-1,45223418571429;-48,4956038571429;1;2006-05-05;2024-12-10
11850;"Brasil, 86800-680";-24,2731592;-53,8463499884545;1;2005-12-21;2014-12-09
6672;"Brasil, 46100-000";-14,19610725;-41,66373315;1;2004-02-17;2007-12-31
38183;"Brasil, 83420-000";-25,36783945;-49,0849886;1;2017-12-05;2018-12-24
32398;"Brasil, 01035-000";-23,54392165;-46,6378136263158;1;2016-04-20;2024-12-10
32640;"Brasil, 88813-390";-28,6882742;-49,3357056;1;2016-04-16;2024-12-10
6597;"Brasil, 07034-911";-23,4880534166667;-46,5494112666667;1;1998-04-08;2009-05-31
13237;"Brasil, 88339-005";-26,99463122;-48,64867988;1;2007-11-02;2024-12-10
3053;"Brasil, 95110-690";-9,9562241;-67,8391617;1;1996-11-10;2024-12-10
3067;"Brasil, 91010-003";-30,0252183;-51,2226942;1;1994-05-19;2021-01-06
16870;"Brasil, 89223-005";-26,25336528;-48,85318013;1;2010-06-03;2024-12-10
26270;"Brasil, 94035-240";-29,9509977;-50,9961685;1;2014-07-01;2014-07-01
14730;"Brasil, 91349-900";-30,0258658333333;-51,1621834666667;1;2008-11-20;2024-12-10
3057;"Brasil, 90570-070";-3,1431274;-60,0857562;1;2000-09-28;2024-12-10
3052;"Brasil, 89201-420";-26,3042011666667;-48,8487393888889;1;1995-05-12;2024-12-10
2971;"Brasil, 89010-203";-26,92011585;-49,068532625;1;1993-10-08;2024-12-10
2972;"Brasil, 90110-001";-30,05240556;-51,2287886;1;1991-10-30;2024-12-10
15218;"Brasil, 74023-101";-29,70636665;-53,8713701024767;1;2006-06-21;2024-12-10
15662;"Brasil, 28950-000";-22,7551518486486;-41,9263522621622;1;2009-06-11;2023-08-21
30172;"Brasil, 79200-000";-20,4718752428571;-55,7958711607143;1;2015-12-17;2024-12-10
32957;"Brasil, 07791-803";-23,4087921;-46,8639564;1;2015-08-20;2019-10-04
27730;"Brasil, 15600-000";-20,2815086189189;-50,2496037918919;1;2013-12-06;2019-10-04
30765;"Brasil, 89580-000";-27,027966275;-50,914822125;1;2014-10-31;2024-12-10
43782;"Brasil, 12421-705";-24,26868405;-53,8391385611235;1;2019-08-04;2024-12-10
38348;"Brasil, 07500-000";-23,3096046928571;-46,2369070714286;1;2017-11-17;2019-10-04
34260;"Brasil, 13271-570";-24,2857884;-53,8537395640952;1;2016-04-03;2019-10-04
27731;"Brasil, 55612-901";-3,72826945;-38,4970356088003;1;2014-08-09;2019-10-04
1953;"Brasil, 04029-903";-9,9520284;-67,8354401;1;NA;2005-08-02
45301;"Brasil, 45300-000";-13,0288759;-39,60095055;1;2020-03-26;2024-12-10
44285;"Brasil, 16901-100";-20,8844678;-51,3697369;1;2019-10-05;2024-12-10
44279;"Brasil, 07791-803";-23,4087921;-46,8639564;1;2019-10-05;2024-12-10
52895;"Brasil, 89805-203";-27,0716676;-52,6261423;1;2022-11-11;2024-12-10
44282;"Brasil, 89700-202";-27,2294074;-52,0176059;1;2019-10-05;2024-12-10
50925;"Brasil, 57480-000";-9,37815774;-37,99999152;1;2022-04-30;2024-12-10
51586;"Brasil, 09980-550";-23,7074805;-46,617258;1;2022-07-07;2024-12-10
49191;"Brasil, 06826-280";-23,6579732;-46,8156674;1;2021-09-21;2024-12-10
44457;"Brasil, 61760-000";-3,854756956;-38,441991616;1;2019-10-31;2024-12-10
44281;"Brasil, 15600-001";-34,7955672;-55,9183178;1;2019-10-05;2024-12-10
50926;"Brasil, 60150-165";-3,736801985;-38,49533601;1;2022-05-05;2024-12-10
44283;"Brasil, 11410-222";-24,00088025;-46,26398815;1;2019-10-05;2024-12-10
44290;"Brasil, 06850-100";-23,714424246875;-46,849326621875;1;2019-10-05;2024-12-10
44287;"Brasil, 18200-358";-23,579017330303;-48,0377541121212;1;2019-10-05;2024-12-10
52191;"Brasil, 05049-901";-23,5209612;-46,7008569;1;2022-12-01;2024-12-10
47049;"Brasil, 62870-000";-4,17003294;-38,46507978;1;2020-11-05;2024-12-10
47613;"Brasil, 13506-845";-24,29347895;-53,8516990043181;1;2020-02-15;2024-12-10
44286;"Brasil, 89160-033";-27,221282;-49,64578274;1;2019-10-05;2024-12-10
52192;"Brasil, 65304-610";-3,7659157;-38,6040177;1;2022-10-06;2024-12-10
44277;"Brasil, 07500-000";-23,3096046928571;-46,2369070714286;1;2019-10-05;2024-12-10
44289;"Brasil, 35702-153";-30,54542035;-52,5307627855961;1;2019-10-05;2024-12-10
44278;"Brasil, 13271-570";-24,2857884;-53,8537395640952;1;2019-10-05;2024-12-10
44284;"Brasil, 89560-210";-30,5484047;-52,5354519173614;1;2019-10-05;2024-12-10
44280;"Brasil, 55612-901";-3,72826945;-38,4970356088003;1;2019-10-05;2024-12-10
44291;"Brasil, 13223-025";-23,2083762;-46,8116118;1;2019-10-10;2024-12-10
6683;"Brasil, 09005-010";-1,3390521;-47,5810633;1;2004-11-01;2021-09-10
36427;"Brasil, 85853-000";-25,5654359333333;-54,5531896333333;1;2017-06-30;2017-07-01
19501;"Brasil, 39401-832";-16,7259546;-43,8810937;1;2009-09-05;2024-12-10
22959;"Brasil, 85853-000";-25,5654359333333;-54,5531896333333;1;2013-03-01;2013-03-01
6727;"Brasil, 21941-290";-30,53220635;-52,5228021962274;1;1975-07-07;2007-12-01
17556;"Brasil, 80610-905";-25,4756467666667;-49,2887797666667;1;2009-07-28;2024-12-10
18716;"Brasil, 26600-000";-22,6171386666667;-43,7073274666667;1;2011-01-21;2021-07-14
46136;"Brasil, -";-10,3333333;-53,2;1;NA;NA
57167;"Brasil, 37701-058";-21,7825316;-46,5621746;1;2024-01-13;2024-12-10
6601;"Brasil, 22290-040";-22,95314109;-43,177633825;1;1998-09-14;2015-12-31
16985;"Brasil, 21740-000";-22,8840803;-43,39563615;1;2010-10-01;2017-08-30
6705;"Brasil, 22270-000";-22,9521198571429;-43,1857352;1;1990-05-12;2008-12-31
13366;"Brasil, 35400-000";-20,3864734730337;-43,5037583146067;1;1980-03-10;2024-12-10
5411;"Brasil, 22451-040";-22,9768502;-43,2305356857143;1;1995-12-12;2024-12-10
37080;"Brasil, 01311-300";-23,5581338833333;-46,6605888404762;1;2017-09-01;2024-12-10
17216;"Brasil, 13650-000";-21,8189985333333;-47,2364386333333;1;2004-08-26;2015-10-28
26810;"Brasil, 68180-005";-4,27371518;-55,98181382;1;2016-01-28;2024-03-23
6673;"Brasil, 41825-000";-12,9971548;-38,4659302;1;2004-01-16;2009-07-30
27305;"Brasil, 08115-100";-23,4937349;-46,4050017666667;1;2004-10-05;2016-04-28
11754;"Brasil, 16901-100";-20,8844678;-51,3697369;1;2006-05-06;2019-10-04
6659;"Brasil, 18200-358";-23,579017330303;-48,0377541121212;1;2003-07-01;2019-10-04
24433;"Brasil, 89700-000";-27,2295784352941;-52,0187905147059;1;2013-03-20;2019-10-04
17179;"Brasil, 11410-221";-30,5382715;-52,5079792733634;1;2009-06-28;2019-10-04
24435;"Brasil, 06850-100";-23,714424246875;-46,849326621875;1;2013-01-23;2019-10-04
13105;"Brasil, 89160-000";-27,1971810714286;-49,6467653142857;1;2007-04-20;2019-10-04
15257;"Brasil, 89240-000";-26,21984695;-48,5874735685714;1;2008-06-11;2013-01-23
13106;"Brasil, 89560-000";-27,002215642623;-51,1616417770492;1;2007-03-30;2019-10-04
16540;"Brasil, 69100-000";-3,12936977142857;-58,4472722857143;1;2009-12-18;2015-12-24
6482;"Brasil, 74465-280";-9,945222;-67,8850584;1;2006-03-02;2012-06-29
19444;"Brasil, 11920-000";-24,7135443875;-47,5646520333333;1;2009-02-20;2012-09-01
16678;"Brasil, 17700-000";-21,7959035333333;-50,8821712;1;2009-05-14;2012-08-30
20404;"Brasil, 21670-000";-21,053976;-49,6834459;1;2011-11-24;2024-12-10
19835;"Brasil, 97560-000";-30,3872296448276;-56,4520747586207;1;2011-09-03;2012-10-31
20442;"Brasil, 37925-000";-20,466297025;-45,968713075;1;2011-09-20;2024-12-10
28343;"Brasil, 35570-000";-20,4660177823529;-45,4344981352941;1;2014-11-18;2023-06-22
45997;"Brasil, 35588-000";-20,2802175818182;-45,5417442181818;1;2020-07-01;2024-12-10
15093;"Brasil, 35570-000";-20,4660177823529;-45,4344981352941;1;2006-01-06;2024-12-10
53804;"Brasil, 36025-160";-30,54596235;-52,5319563996719;1;2023-06-29;2024-04-15
34842;"Brasil, 35582-000";-21,053976;-49,6834459;1;2016-11-24;2024-01-31
46088;"Brasil, 37930-000";-20,6031197625;-46,085250225;1;2020-07-13;2023-05-04
31000;"Brasil, 35578-000";-21,053976;-49,6834459;1;2015-09-17;2024-01-31
53273;"Brasil, 36013-150";-30,54985925;-52,5203252236328;1;2023-05-11;2024-01-31
56990;"Brasil, -";-10,3333333;-53,2;1;NA;NA
19846;"Brasil, 35560-000";-20,0890397;-45,2899598;1;2011-09-01;2024-01-31
2978;"Brasil, 27345-391";-24,27268445;-53,8480540426144;1;2003-11-01;2016-12-31
12282;"Brasil, 27260-720";-24,2815169;-53,8275820825569;1;2005-12-01;2011-10-11
6431;"Brasil, 13610-210";-22,18550154375;-47,38886385625;1;1966-08-23;2011-03-31
2393;"Brasil, 69050-902";-24,2705188;-53,8493846460734;1;1991-04-20;2024-12-10
24770;"Brasil, 28020-740";-21,7637874428571;-41,3304369214286;1;2014-12-26;2023-03-01
16402;"Brasil, 70770-100";-15,7321825;-47,8977054;1;2009-12-25;2024-12-10
2404;"Brasil, 13087-901";-23,6384043;-46,5420168;1;2002-03-18;2024-12-10
13482;"Brasil, 22610-901";-3,72826945;-38,4970356088003;1;2007-10-25;2024-12-10
2408;"Brasil, 74223-060";-3,8136222;-38,5751664;1;2000-12-08;2024-12-10
38261;"Brasil, 65071-380";-2,49243996666667;-44,2667415833333;1;2017-11-10;2024-12-10
2424;"Brasil, 25586-140";-30,53916145;-52,5243476267173;1;1995-08-04;2024-12-10
2387;"Brasil, 26210-000";-22,759597725;-43,451767275;1;1997-03-27;2024-12-10
2391;"Brasil, 04534-002";-16,8397547;-40,8810582;1;2003-07-31;2024-12-10
11752;"Brasil, 22430-060";-22,9805341;-43,220639675;1;2006-08-29;2024-12-10
51461;"Brasil, 22440-032";-22,9839322;-43,219396;1;2022-06-21;2024-12-10
19334;"Brasil, 57032-901";-3,72826945;-38,4970356088003;1;2011-07-15;2024-12-10
2389;"Brasil, 21351-051";-8,5255839;-35,0275616;1;1995-01-15;2024-12-10
2426;"Brasil, 20765-000";-22,8795039;-43,2702279;1;1995-11-15;2024-12-10
33119;"Brasil, 26265-090";-23,5891872;-50,7656852;1;2016-05-25;2024-12-10
27853;"Brasil, 06090-010";-23,5375286;-46,7769294;1;2012-03-31;2024-12-10
2415;"Brasil, 71219-000";-15,61050205;-56,1544917542865;1;1987-05-15;2024-12-10
43321;"Brasil, 04794-000";-23,6233875;-46,7018585;1;2019-07-04;2024-12-10
27854;"Brasil, 29100-450";-20,3416998857143;-40,2912269;1;2012-04-30;2024-12-10
2385;"Brasil, 29100-450";-20,3416998857143;-40,2912269;1;2003-01-24;2012-04-29
2390;"Brasil, 22290-070";-22,95537556;-43,17807012;1;1993-11-01;2024-12-10
2392;"Brasil, 22220-001";-22,9299208222222;-43,1774479111111;1;2001-01-19;2024-12-10
13416;"Brasil, 20530-230";-22,9217495;-43,2350935;1;2006-08-29;2024-12-10
15264;"Brasil, 12230-000";-23,22562406;-45,8909848866667;1;2008-12-19;2024-12-10
55428;"Brasil, 12230-000";-23,22562406;-45,8909848866667;1;2023-11-09;2024-12-10
13454;"Brasil, 22775-002";-22,987136;-43,36777225;1;1993-10-06;2024-12-10
17204;"Brasil, 04551-000";-23,5954339;-46,6867074;1;2010-06-04;2024-12-10
17366;"Brasil, 23087-284";-30,55180125;-52,5218516654012;1;2010-06-26;2024-12-10
12270;"Brasil, 13960-000";-22,5929393016949;-46,5233495067797;1;2002-02-07;2006-12-06
12957;"Brasil, 29190-920";-24,28173015;-53,8235562281628;1;1997-09-09;2009-01-01
15961;"Brasil, 50010-340";-8,0656389;-34,8780817666667;1;2004-10-01;2024-12-10
6563;"Brasil, 50010-240";-8,06357533947368;-34,8769405657895;1;1998-08-01;2024-12-10
14766;"Brasil, 29075-050";-23,4050444;-46,8303079;1;2009-01-02;2011-09-01
6751;"Brasil, 95150-000";-29,3734834369565;-51,1089323826087;1;2002-07-01;2014-10-31
17600;"Brasil, 88051-001";-27,4911043;-48,5301186;1;2010-02-18;2012-03-09
16479;"Brasil, 14680-000";-21,021358525;-47,767136575;1;2009-05-25;2024-12-10
16481;"Brasil, 14140-000";-21,33767743;-47,73263115;1;2009-11-05;2024-12-10
16480;"Brasil, 14270-000";-21,4840594658824;-47,3666191635294;1;2009-08-30;2024-12-10
16482;"Brasil, 13710-000";-21,6950199;-47,273725925;1;2009-10-30;2024-12-10
6741;"Brasil, 30320-901";-3,72826945;-38,4970356088003;1;1991-07-01;2010-04-30
4229;"Brasil, -";-10,3333333;-53,2;1;2004-03-22;2009-11-30
6662;"Brasil, 28360-000";-21,1336793688312;-41,6778159805195;1;2003-11-11;2007-11-06
19512;"Brasil, 37170-000";-21,089510903139;-45,5699200529148;1;2011-02-11;2015-11-02
13790;"Brasil, 13042-105";-22,938725;-47,0509288;1;2008-12-26;2011-03-18
24883;"Brasil, 74030-100";-0,2957854;-78,439517249;1;2013-02-25;2017-01-25
17707;"Brasil, 15800-200";-21,13718425;-48,96788815;1;2009-12-29;2022-01-15
6721;"Brasil, 72870-000";-16,0522474;-47,983399;1;1993-06-07;2006-12-21
18739;"Brasil, 86010-180";-23,314451088;-51,156261404;1;2011-06-10;2017-01-25
21670;"Brasil, 72800-150";-16,2565493;-47,95581;1;2012-05-30;2017-01-25
18018;"Brasil, 57057-000";-9,6173589;-35,742653;1;2010-10-08;2017-01-25
21414;"Brasil, 77015-972";-14,6509806;-39,5892441;1;2012-05-11;2017-01-25
18738;"Brasil, 84053-000";-25,0852316;-50,1788766;1;2011-05-13;2017-01-26
16703;"Brasil, 74450-300";-26,3389204;-60,4334585;1;2006-12-22;2017-01-25
18017;"Brasil, 74967-145";-16,8238034;-49,281099;1;2010-12-03;2017-01-25
19515;"Brasil, 16200-000";-21,3582071;-50,2869214;1;2008-05-30;2017-09-20
19516;"Brasil, 16300-000";-21,4159131416667;-50,0789590583333;1;2011-07-01;2011-11-17
2654;"Brasil, 74063-010";-16,6714517333333;-49,2587476666667;1;2003-11-06;2020-01-30
40889;"Brasil, 74030-100";-0,2957854;-78,439517249;1;2018-04-24;2022-01-15
37197;"Brasil, 74030-100";-0,2957854;-78,439517249;1;2017-01-25;2018-04-24
16702;"Brasil, 74150-130";-3,7962265;-38,4888263;1;2009-08-11;2022-05-03
16701;"Brasil, 75709-140";-30,53916145;-52,5243476267173;1;2009-10-01;2021-10-27
37199;"Brasil, 72800-150";-16,2565493;-47,95581;1;2017-01-25;2022-01-15
37375;"Brasil, 57052-405";-6,4048015;-38,9536103;1;2017-01-25;2021-10-02
37200;"Brasil, 77015-972";-14,6509806;-39,5892441;1;2017-01-25;2022-01-15
37196;"Brasil, 74357-015";-8,0216919;-34,861392;1;2015-01-25;2021-10-02
37201;"Brasil, 86010-180";-23,314451088;-51,156261404;1;2017-01-25;2020-03-19
37202;"Brasil, 84053-000";-25,0852316;-50,1788766;1;2017-01-25;2022-01-15
41815;"Brasil, 89620-000";-27,4003383457143;-51,22321078;1;2018-12-20;2024-12-10
36217;"Brasil, 83405-030";-30,8153376;-53,9068321676888;1;2017-04-28;2024-12-10
32132;"Brasil, 13630-272";-30,55299795;-52,5192544631119;1;2016-01-30;2024-12-10
2449;"Brasil, 38200-000";-20,02337785;-48,9356604125;1;2003-08-25;2009-08-28
2444;"Brasil, 15700-000";-20,2653496666667;-50,5565687;1;2000-04-27;2009-08-06
24637;"Brasil, 19814-000";-22,6613567;-50,4172835;1;2012-03-12;2024-12-10
2445;"Brasil, 18708-005";-23,0941214;-48,9220039;1;2000-12-06;2018-07-16
2446;"Brasil, 15800-090";-21,1354451;-48,9705326;1;2001-06-06;2013-01-16
6594;"Brasil, 15015-300";-20,8133734142857;-49,3831131214286;1;1997-09-30;2013-09-25
2450;"Brasil, 18407-110";-23,9865878;-48,885711;1;2003-11-27;2024-12-10
24636;"Brasil, 14870-515";-24,30253965;-53,8306657469347;1;2012-05-23;2024-12-10
13583;"Brasil, 15400-000";-20,7469239;-48,918210275;1;2004-10-21;2017-12-10
2447;"Brasil, 79601-160";-30,54596235;-52,5319563996719;1;2001-10-09;2015-10-22
13444;"Brasil, 69050-010";-3,0946172625;-60,0237339875;1;2007-10-12;2011-06-30
12681;"Brasil, 69050-010";-3,0946172625;-60,0237339875;1;2007-10-12;2011-06-30
6752;"Brasil, 95520-000";-29,91557553;-50,268215495;1;2005-12-01;2007-06-01
6686;"Brasil, 60015-290";-3,7380841675;-38,5381976508333;1;2005-01-13;2007-07-30
6593;"Brasil, 29900-490";-19,3867496;-40,068657;1;2006-01-05;2010-11-30
18126;"Brasil, 87070-000";-15,61050205;-56,1544917542865;1;2010-11-19;2024-12-10
4379;"Brasil, 87013-040";-30,808998;-53,8904086979855;1;2001-03-07;2024-12-10
31655;"Brasil, 01220-010";-23,5444539647799;-46,6466131226415;1;2009-04-05;2024-12-10
38711;"Brasil, 36400-000";-20,664332525;-43,794005875;1;2018-06-01;2018-08-02
27313;"Brasil, 97700-000";-29,187526695;-54,869923125;1;2015-07-31;2024-12-10
6602;"Brasil, 28905-250";-30,54935925;-52,5182159403095;1;1998-09-30;2015-02-05
34616;"Brasil, 28928-542";-22,6634546;-42,0067168;1;2016-11-24;2024-12-10
17294;"Brasil, 17601-430";-24,27099185;-53,8433632189311;1;2006-12-20;2024-12-10
6591;"Brasil, 70610-300";-30,5476967;-52,5171922660851;1;NA;NA
16186;"Brasil, 43700-000";-12,7942628142857;-38,4022880857143;1;2009-10-09;2010-09-23
26896;"Brasil, 96300-000";-32,5246438117647;-53,3995627470588;1;2014-06-15;2024-12-10
53479;"Brasil, 65930-000";-4,9157688443299;-47,4539154154639;1;2023-05-18;2024-12-10
38237;"Brasil, 65930-000";-4,9157688443299;-47,4539154154639;1;2017-11-24;2023-05-18
42976;"Brasil, 76380-037";-10,3378038;-48,3406458;1;2019-06-12;2024-12-10
47831;"Brasil, 77410-020";-11,7270977;-49,0622085;1;2021-01-18;2024-12-10
34401;"Brasil, 77911-230";-7,1893336;-35,2572671;1;2016-12-20;2021-01-18
37281;"Brasil, 38600-000";-17,2187400032609;-46,8710417565217;1;2017-08-20;2024-12-10
28563;"Brasil, 68625-230";-2,9951855;-47,355516;1;2014-05-28;2024-12-10
38513;"Brasil, 68553-220";-23,25721805;-50,9730170769835;1;2018-02-25;2024-12-10
53308;"Brasil, 75261-142";-3,8348865;-38,4989952;1;2023-05-18;2024-12-10
33066;"Brasil, 49680-000";-10,21585246;-37,42140013;1;2016-04-08;2022-03-01
29109;"Brasil, -";-10,3333333;-53,2;1;NA;NA
14252;"Brasil, 99700-000";-27,6395193722222;-52,2718877055556;1;2008-06-17;2024-12-10
14565;"Brasil, 97015-004";-29,687154;-53,8095096;1;2008-06-17;2014-12-06
18040;"Brasil, 95700-000";-29,1880531107143;-51,5391095714286;1;2010-12-02;2024-12-10
37102;"Brasil, 95320-000";-28,78445415;-51,6111081;1;2017-08-11;2024-12-10
11795;"Brasil, 66023-705";-1,45844255;-48,495875075;1;2006-10-24;2008-08-21
2895;"Brasil, 39401-056";-23,2071221;-46,157624;1;2001-09-13;2011-07-31
25393;"Brasil, 59110-200";-3,7218825;-38,4802947;1;NA;NA
39866;"Brasil, 16200-103";-30,54518975;-52,5323752045266;1;2018-03-29;2018-08-19
4846;"Brasil, 04747-030";-23,6542752;-46,7011686;1;2005-05-13;2024-12-10
2893;"Brasil, 74980-970";-26,0832082;-48,6095562;1;2001-09-13;2024-12-10
15211;"Brasil, 68745-000";-1,29611455;-47,92549535;1;2008-12-01;2021-06-22
2896;"Brasil, 66645-000";-1,4080454;-48,4355295;1;2001-09-13;2024-12-10
6181;"Brasil, 45055-900";-14,8915555;-40,8440902;1;2003-05-15;2024-12-10
17420;"Brasil, 14406-901";-3,72826945;-38,4970356088003;1;2010-06-25;2024-12-10
2922;"Brasil, 14801-600";-21,7840429;-48,2108033;1;2001-12-04;2024-12-10
2907;"Brasil, 17210-110";-22,2985688666667;-48,5437997;1;2001-11-21;2024-12-10
2913;"Brasil, 13215-276";-30,55434355;-52,5160698940166;1;2003-06-06;2024-12-10
2919;"Brasil, 03634-010";-23,5246039;-46,5463329;1;2004-10-08;2024-12-10
2894;"Brasil, 59082-400";-31,5443763;-68,5314092;1;2001-09-13;2024-12-10
2915;"Brasil, 19060-000";-22,1192943666667;-51,4145245;1;1998-11-13;2024-12-10
27281;"Brasil, 08573-000";-23,486741025;-46,35020065;1;2015-07-02;2024-12-10
13915;"Brasil, 66023-710";-1,4571008;-48,49546354;1;2008-06-06;2024-12-10
25394;"Brasil, 68507-445";-9,9264373;-67,841464;1;2013-10-18;2024-12-10
53374;"Brasil, 78557-247";-11,861569752907;-55,48806525;1;2023-07-01;2024-12-10
25231;"Brasil, 12040-900";-23,0235643;-45,5817499;1;2014-04-30;2024-12-10
2905;"Brasil, 12040-900";-23,0235643;-45,5817499;1;1999-12-21;2014-09-03
2917;"Brasil, 13456-625";-22,7500608;-47,3721052;1;1999-01-26;2024-12-10
5425;"Brasil, 68458-880";-9,9408779;-67,8138275;1;2006-01-16;2015-03-01
2924;"Brasil, 35160-290";-30,53220635;-52,5228021962274;1;1998-09-24;2024-12-10
56241;"Brasil, 69100-087";-5,6127224;-47,4135333490544;1;2023-09-26;2024-12-10
39378;"Brasil, 54759-475";-8,0143042;-34,9737076;1;2018-05-02;2024-12-10
16399;"Brasil, 55297-050";-7,7596188;-35,3170109;1;2006-01-05;2024-12-10
41398;"Brasil, 53610-605";-24,1244015;-48,9075929847543;1;2018-10-30;2024-12-10
26188;"Brasil, 52050-020";-8,04022168;-34,8992165;1;2012-08-01;2024-12-10
16400;"Brasil, 54735-200";-30,5493977;-52,5277072281433;1;2007-01-04;2024-12-10
6657;"Brasil, 52050-020";-8,04022168;-34,8992165;1;2003-06-11;2007-11-08
6629;"Brasil, 87040-360";-23,4136444;-51,9035339;1;2001-07-02;2009-10-29
42904;"Brasil, 13320-241";-30,56102475;-52,5163352035943;1;2019-05-23;2024-12-10
18919;"Brasil, 18170-000";-23,7198801882353;-47,4103577058824;1;2011-05-20;2015-01-21
13641;"Brasil, 30310-300";-19,9509607;-43,9316572;1;NA;NA
51779;"Brasil, 88330-900";-28,1123214;-54,7176521;1;2022-09-01;2024-12-10
30736;"Brasil, 74423-250";-16,6810943;-49,3123805;1;2015-01-08;2024-12-10
34495;"Brasil, 65605-295";-9,9750689;-67,8332702;1;2016-11-30;2024-12-10
43968;"Brasil, 61600-040";-3,7340641;-38,6558724;1;2019-10-10;2024-12-10
19793;"Brasil, 75805-123";-3,787511;-38,5034122;1;2011-12-21;2024-02-05
19792;"Brasil, 75830-000";-17,5598127;-52,5584782333333;1;2011-10-30;2019-12-05
17881;"Brasil, 74140-120";-18,4672147;-70,303941;1;2010-11-05;2024-12-10
30738;"Brasil, 64204-035";-2,90919195;-41,74924725;1;2014-07-31;2024-12-10
53092;"Brasil, 85504-757";-3,7722308;-38,6000404;1;2023-04-27;2024-12-10
42277;"Brasil, 58704-440";-24,27040465;-53,8422499087899;1;2019-05-05;2024-12-10
34990;"Brasil, 64607-760";-20,3114068;-40,3128408905072;1;2017-01-19;2019-03-10
5936;"Brasil, 75130-715";-18,0054512;-39,8700399;1;2007-12-14;2019-04-18
30733;"Brasil, 72544-200";-30,5493977;-52,5277072281433;1;2015-07-16;2024-12-10
31088;"Brasil, 62050-255";-3,6977052952381;-40,3484362428571;1;2015-11-05;2024-12-10
55466;"Brasil, 88117-900";-27,5848263;-48,61422055;1;2023-10-26;2024-12-10
37675;"Brasil, 65630-030";-5,09503891538461;-42,8237748384615;1;2017-10-26;2021-10-18
30737;"Brasil, 72915-705";-13,54859235;-43,5729419341677;1;2012-06-12;2024-12-10
5883;"Brasil, 17011-900";-22,3421354333333;-49,0492972666667;1;2006-02-24;2024-12-10
33423;"Brasil, 18603-550";-24,2838232;-53,8510541069465;1;2016-07-07;2021-09-20
6395;"Brasil, 05787-000";-23,6194795333333;-46,7585235666667;1;2006-07-21;2024-12-10
18910;"Brasil, 28051-250";-21,760380575;-41,3462625875;1;2011-04-29;2024-12-10
3079;"Brasil, 86044-290";-30,53220635;-52,5228021962274;1;1997-06-04;2024-12-10
14685;"Brasil, 25085-008";-30,81313535;-53,9045640570984;1;2008-11-14;2024-12-10
4376;"Brasil, 09390-120";-23,6634714;-46,4601763;1;2002-09-01;2024-12-10
